person_id,birthdate,school,country,height,weight,season_exp,position,rosterstatus,from_year,to_year
203087,1992-05-30 0:00,Connecticut,USA,6-5,180,11,Guard-Forward,Inactive,2012,2021
77331,1953-01-14 0:00,Southern California,USA,6-10,225,7,Center,Inactive,1975,1981
77332,1959-03-09 0:00,Virginia,USA,6-6,195,6,Guard,Inactive,1981,1988
2573,1985-02-05 0:00,Real Madrid,Poland,6-11,275,3,Forward,Inactive,2003,2005
77333,1960-07-02 0:00,Arkansas-Little Rock,USA,6-10,230,1,Forward,Inactive,1986,1986
2253,1979-09-03 0:00,California,USA,6-6,213,2,Forward,Inactive,2002,2003
1629111,1995-10-25 0:00,St. Mary's,Australia,6-11,255,2,Center,Active,2021,2023
201171,1983-09-19 0:00,Purdue,USA,6-9,248,10,Forward,Inactive,2007,2015
202068,1985-11-01 0:00,Wisconsin,USA,6-7,230,2,Forward,Inactive,2009,2009
77334,1955-05-21 0:00,Arizona State,USA,6-8,215,7,Forward,Inactive,1977,1983
457,1966-06-28 0:00,Arkansas,USA,6-11,275,12,Center,Inactive,1988,1999
226,1972-05-15 0:00,Duke,USA,6-8,205,6,Forward,Inactive,1994,1999
2591,1983-10-17 0:00,Central Park Christian HS (AL),USA,6-10,305,1,Center,Inactive,2006,2006
1892,1976-05-13 0:00,Duke,USA,NULL,NULL,4,NULL,Inactive,1999,2008
101247,1983-09-15 0:00,Kansas,USA,6-4,215,1,Guard,Inactive,2007,2007
1629641,1999-10-25 0:00,Indiana,USA,6-5,216,4,Guard-Forward,Active,2019,2023
2061,1977-11-28 0:00,Vanderbilt,USA,6-11,220,4,Forward,Inactive,2000,2003
77338,1946-07-13 0:00,Nebraska,USA,6-3,175,8,Guard,Inactive,1968,1975
1627879,1990-01-31 0:00,Estudiantes,Argentina,6-4,180,1,Guard,Inactive,2016,2016
77339,1938-07-18 0:00,North Carolina,USA,6-4,183,1,Guard,Inactive,1961,1961
203499,1992-10-02 0:00,Miami,USA,5-11,175,4,Guard,Inactive,2013,2017
77341,1953-06-07 0:00,Indiana,USA,6-6,185,2,Guard,Inactive,1975,1976
201186,1982-12-17 0:00,Massachusetts,Gabon,6-8,215,2,Forward,Inactive,2007,2007
968,1973-08-31 0:00,Peristeri,USA,7-4,325,2,Center,Inactive,1996,1997
77344,1954-07-11 0:00,Hofstra,USA,6-6,190,1,Guard,Inactive,1977,1977
77345,1922-11-17 0:00,Wisconsin,USA,6-2,185,1,Forward,Inactive,1949,1949
203530,1991-09-30 0:00,Khimki,France,6-11,260,5,Center,Inactive,2014,2017
77346,1926-07-11 0:00,Yale,USA,6-3,185,2,Forward,Inactive,1949,1950
77347,1926-06-29 0:00,Western Kentucky,USA,6-7,185,4,Forward,Inactive,1950,1953
201151,1985-01-25 0:00,Texas A&M,USA,6-3,202,5,Guard,Inactive,2007,2010
1629724,1995-12-19 0:00,Northwestern,USA,6-7,201,2,Forward,Inactive,2019,2019
202371,1988-11-07 0:00,Georgia Tech,USA,6-9,234,2,Forward,Inactive,2010,2010
77348,1952-12-08 0:00,McNeese State,USA,6-11,228,1,Center,Inactive,1980,1980
1630639,2000-07-15 0:00,South Carolina,Canada,6-6,179,1,Guard,Active,2022,2023
1535,1974-09-02 0:00,Villanova,USA,6-11,240,2,Center,Inactive,1997,2002
201951,1987-11-03 0:00,North Carolina,USA,5-11,195,10,Guard,Inactive,2009,2017
1627774,1994-03-07 0:00,Maryland,USA,6-8,209,7,Forward,Inactive,2016,2021
77350,1948-12-24 0:00,Southern California,USA,6-1,180,5,Guard,Inactive,1971,1977
1627747,1994-08-25 0:00,Michigan,USA,6-6,205,7,Guard,Active,2016,2023
1628388,1997-04-30 0:00,UCLA,USA,6-10,222,5,Forward,Inactive,2017,2020
77351,1945-11-27 0:00,Niagara,USA,6-8,225,2,Center,Inactive,1972,1973
77352,1935-01-31 0:00,Temple,USA,5-11,163,1,Guard,Inactive,1956,1956
77353,1957-05-27 0:00,Oklahoma City,USA,6-1,170,10,Guard,Inactive,1979,1988
287,1966-05-27 0:00,Wyoming,USA,6-11,265,8,Center,Inactive,1988,1996
1629665,2000-06-13 0:00,Brewster Academy (NH),USA,6-4,185,3,Guard,Inactive,2019,2020
203495,1992-09-10 0:00,Providence,USA,6-7,195,2,Guard,Inactive,2013,2014
77356,1956-12-05 0:00,Marquette,USA,6-0,185,2,Guard,Inactive,1978,1979
77357,1944-03-14 0:00,Vanderbilt,USA,6-10,205,10,Forward,Inactive,1966,1975
201584,1985-10-03 0:00,Western Kentucky,USA,6-5,215,13,Guard,Inactive,2008,2019
1627814,1992-10-21 0:00,Drexel,USA,6-5,210,6,Guard-Forward,Active,2017,2023
101135,1983-04-29 0:00,Florida,USA,6-9,245,13,Forward-Center,Inactive,2005,2016
77358,1964-10-24 0:00,Purdue,USA,6-5,200,3,Guard,Inactive,1991,1994
77359,1936-11-23 0:00,Michigan,USA,6-4,200,7,Forward,Inactive,1960,1967
77360,1951-12-12 0:00,UCLA,USA,6-3,190,1,Guard,Inactive,1975,1975
77362,1967-06-03 0:00,Towson,USA,6-3,190,1,Guard,Inactive,1990,1990
77363,1955-05-01 0:00,San Diego State,USA,6-10,220,1,Center,Inactive,1981,1981
77364,1952-11-02 0:00,Oregon,USA,6-3,193,6,Guard,Inactive,1976,1981
77365,1950-01-27 0:00,Marshall,USA,6-5,185,3,Forward,Inactive,1972,1974
1630240,1999-06-23 0:00,Vanderbilt,USA,6-2,183,3,Guard,Active,2020,2023
77367,1923-08-31 0:00,Case Western Reserve,USA,6-2,190,1,Forward,Inactive,1946,1946
100,1966-12-26 0:00,La Salle,USA,6-4,200,10,Guard,Inactive,1989,1999
77369,1942-05-01 0:00,Campbell,USA,6-0,180,2,Guard,Inactive,1967,1968
1627215,1992-07-26 0:00,Bradley,USA,6-3,180,3,Guard,Inactive,2017,2018
203458,1993-06-16 0:00,Maryland,Ukraine,7-2,250,10,Center,Active,2013,2023
77371,1932-07-17 0:00,Indiana,USA,6-3,185,7,Guard,Inactive,1956,1962
77370,1967-02-16 0:00,Missouri,USA,7-1,250,3,Center,Inactive,1989,1991
202695,1991-06-29 0:00,San Diego State,USA,6-7,225,11,Forward,Active,2011,2023
203086,1992-02-27 0:00,Illinois,USA,7-0,260,10,Forward-Center,Active,2012,2023
77372,1963-08-18 0:00,Bradley,USA,5-11,165,7,Guard,Inactive,1988,1994
202727,1990-03-29 0:00,Georgia,USA,NULL,NULL,2,NULL,Inactive,2011,2017
77373,1959-01-01 0:00,Iowa,USA,6-2,175,6,Guard,Inactive,1980,1985
77374,1965-12-23 0:00,Florida,USA,6-3,170,2,Guard,Inactive,1989,1990
202720,1989-05-14 0:00,Wisconsin,USA,6-10,228,9,Forward,Inactive,2011,2018
77375,1920-04-11 0:00,St. John's (NY),USA,6-2,190,3,Forward,Inactive,1948,1952
77376,1960-08-18 0:00,Arizona State,USA,6-3,170,11,Guard,Inactive,1982,1993
77377,1961-01-04 0:00,Wichita State,USA,6-8,210,11,Forward,Inactive,1982,1994
77385,1945-03-20 0:00,North Carolina,USA,6-3,175,4,Guard,Inactive,1967,1970
736,1969-09-24 0:00,Maryland,USA,6-10,235,1,Forward,Inactive,1995,1995
77379,1921-01-06 0:00,Eastern Kentucky,USA,6-2,195,2,Forward,Inactive,1948,1949
77380,1943-07-01 0:00,Arizona State,USA,6-0,175,2,Guard,Inactive,1966,1976
77381,1917-03-25 0:00,Oklahoma,USA,6-7,215,3,Forward,Inactive,1946,1948
1631171,2002-04-12 0:00,Marquette,USA,6-7,245,0,Forward,Active,2022,2023
729,1975-04-28 0:00,Seward County CC,USA,6-6,225,2,Forward,Inactive,1995,1996
1900,1977-06-26 0:00,Minnesota,USA,6-7,215,4,Guard-Forward,Inactive,1999,2003
77383,1963-03-28 0:00,La Salle,USA,6-6,200,3,Guard,Inactive,1987,1989
1740,1979-08-08 0:00,Elsik HS (TX),USA,6-10,235,16,Forward,Inactive,1998,2013
77384,1965-11-21 0:00,Northeastern,USA,6-7,195,6,Guard,Inactive,1987,1992
1630575,2000-03-12 0:00,Florida,USA,6-5,185,2,Guard,Inactive,2021,2021
77386,1968-10-27 0:00,Illinois,USA,6-8,205,4,Forward,Inactive,1990,1993
77387,1967-01-08 0:00,Stanford,USA,6-4,205,5,Guard,Inactive,1989,1993
202732,1988-03-31 0:00,Kentucky,USA,6-6,209,6,Guard,Inactive,2011,2017
77388,1952-05-19 0:00,Vanderbilt,USA,6-4,180,1,Guard,Inactive,1974,1974
203081,1990-07-15 0:00,Weber State,USA,6-2,195,11,Guard,Active,2012,2023
202391,1988-08-23 0:00,Harvard,USA,6-3,200,10,Guard,Inactive,2010,2018
77389,1958-06-10 0:00,South Dakota State,USA,6-9,225,2,Forward,Inactive,1982,1983
175,1958-10-01 0:00,Arizona State,USA,7-0,245,16,Center-Forward,Inactive,1981,1997
1629642,2000-02-11 0:00,North Carolina,USA,6-5,220,4,Forward-Guard,Active,2019,2023
1630587,1998-07-28 0:00,Michigan,USA,6-6,232,2,Forward,Active,2021,2023
988,1975-04-02 0:00,Louisiana State,USA,6-4,209,11,Guard,Inactive,1996,2006
2733,1985-09-11 0:00,No College,USA,6-7,192,16,Guard,Inactive,2004,2018
77392,1925-10-09 0:00,Wyoming,USA,6-10,220,2,Center,Inactive,1949,1950
1024,1973-07-17 0:00,Grand Canyon,USA,6-11,285,3,Center,Inactive,1996,2002
77394,1928-04-03 0:00,West Virginia State,USA,6-6,200,9,Forward,Inactive,1950,1959
77395,1959-02-22 0:00,Drake,USA,6-6,205,7,Guard,Inactive,1981,1989
77396,1952-12-19 0:00,Arizona State,USA,6-10,230,6,Center,Inactive,1976,1982
77397,1927-06-05 0:00,Louisville,USA,6-5,185,1,Forward,Inactive,1952,1952
77398,1966-05-22 0:00,Kentucky,USA,6-9,225,1,Forward,Inactive,1988,1988
77399,1960-09-14 0:00,Auburn,USA,6-9,245,1,Forward,Inactive,1983,1983
1100,1967-06-25 0:00,Tennessee,USA,6-8,240,1,Forward,Inactive,1990,1990
77401,1959-03-15 0:00,Alabama State,USA,6-6,205,3,Forward,Inactive,1981,1983
77402,1928-11-18 0:00,San Francisco,USA,6-5,200,4,Forward,Inactive,1950,1953
1629155,1992-11-18 0:00,New Mexico State,USA,6-4,180,1,Guard,Inactive,2018,2018
1631254,2002-08-14 0:00,Louisiana Tech,USA,6-6,275,1,Forward,Active,2022,2023
77403,1921-01-01 0:00,Indiana,USA,6-2,175,5,Guard,Inactive,1946,1950
38,1964-09-29 0:00,Iowa,USA,6-11,230,10,Forward-Center,Inactive,1987,1997
1381,1956-08-28 0:00,Detroit,USA,6-5,200,14,Guard,Inactive,1978,1996
77406,1944-02-08 0:00,Wake Forest,USA,6-2,180,3,Guard,Inactive,1967,1970
1627848,1993-01-29 0:00,Louisiana-Lafayette,USA,6-9,255,2,Forward,Inactive,2016,2016
26,1969-01-19 0:00,New Mexico,USA,NULL,NULL,10,Center,Inactive,1991,2000
1626172,1996-02-06 0:00,UCLA,USA,6-9,222,8,Forward,Active,2015,2023
1732,1974-12-19 0:00,St. John's (NY),Dominican Republic,6-5,195,5,Guard-Forward,Inactive,1998,2002
2221,1980-04-15 0:00,Real Madrid,Spain,6-0,175,3,Guard,Inactive,2002,2004
201577,1988-04-01 0:00,Stanford,USA,7-0,281,15,Center,Active,2008,2023
943,1972-07-27 0:00,Jackson State,USA,6-4,190,1,Guard,Inactive,1994,1994
77409,1930-02-04 0:00,Oregon,USA,6-5,220,9,Forward,Inactive,1955,1963
77410,1945-12-11 0:00,Seattle,USA,6-5,210,2,Forward,Inactive,1967,1968
77411,1940-03-28 0:00,St. John's (NY),USA,6-3,190,11,Guard,Inactive,1962,1972
1629712,1999-07-02 0:00,NULL,Brazil,6-5,188,3,Guard,Inactive,2020,2021
77412,1942-12-08 0:00,Southern,USA,6-8,215,11,Forward,Inactive,1966,1976
201567,1988-09-07 0:00,UCLA,USA,6-8,251,15,Forward-Center,Active,2008,2023
77413,1949-04-09 0:00,Oregon,USA,6-9,215,4,Forward,Inactive,1971,1974
77414,1929-09-07 0:00,Kansas,USA,6-9,234,11,Center,Inactive,1953,1963
77415,1960-01-21 0:00,North Carolina State,USA,6-0,195,4,Guard,Inactive,1983,1989
200768,1986-03-25 0:00,Villanova,USA,6-0,196,17,Guard,Active,2006,2023
1628070,1993-07-27 0:00,Indianapolis,USA,6-4,210,2,Guard,Inactive,2018,2018
77417,1922-07-04 0:00,Fordham,USA,6-3,195,1,Forward,Inactive,1948,1948
77419,1953-10-31 0:00,Maryland,USA,6-3,175,14,Guard,Inactive,1976,1989
203564,1989-05-24 0:00,Michigan State,USA,6-1,195,3,Guard,Inactive,2014,2018
77420,1952-02-18 0:00,Marquette,USA,6-9,215,12,Forward,Inactive,1976,1987
101249,1982-11-21 0:00,Oklahoma State,USA,5-11,166,8,Guard,Inactive,2005,2016
77421,1939-07-27 0:00,Houston,USA,6-6,205,2,Forward,Inactive,1961,1962
1731,1977-05-03 0:00,Nebraska,USA,6-0,175,12,Guard,Inactive,1998,2008
77422,1928-11-02 0:00,St. Francis (NY),USA,6-2,180,1,Guard,Inactive,1953,1953
77423,1921-10-05 0:00,Georgetown,USA,6-3,220,1,Forward,Inactive,1946,1946
77424,1951-12-20 0:00,Miami (Ohio),USA,6-0,165,2,Guard,Inactive,1974,1975
77425,1923-07-11 0:00,New York University,USA,6-1,178,5,Guard,Inactive,1948,1952
1627789,1995-05-09 0:00,NULL,France,6-7,215,7,Guard-Forward,Inactive,2016,2021
1628399,1996-04-09 0:00,Syracuse,USA,6-10,225,3,Forward,Inactive,2017,2018
248,1970-09-03 0:00,North Carolina,USA,6-8,235,13,Forward,Inactive,1993,2004
77426,1968-12-24 0:00,Minnesota,USA,6-5,195,2,Forward,Inactive,1991,1992
77427,1945-11-25 0:00,UCLA,USA,6-7,215,2,Forward,Inactive,1969,1970
1627815,1992-12-21 0:00,Miami,USA,6-6,200,2,Guard-Forward,Inactive,2016,2016
1928,1976-01-27 0:00,Washington,Canada,7-0,280,5,Center,Inactive,1999,2003
77430,1930-07-20 0:00,St. John's (NY),USA,6-2,185,1,Guard,Inactive,1954,1954
931,1970-01-16 0:00,UCLA,USA,NULL,NULL,9,Forward,Inactive,1992,2000
77428,1951-07-20 0:00,Canisius,USA,6-5,210,1,Forward,Inactive,1973,1973
77429,1928-03-22 0:00,St. Louis,USA,6-8,185,10,Center,Inactive,1949,1958
203159,1990-06-08 0:00,Iona,USA,6-1,205,2,Guard,Inactive,2012,2018
101178,1980-01-19 0:00,Tau Ceramica,Lithuania,6-4,214,1,Guard,Inactive,2005,2005
77432,1957-06-06 0:00,East Carolina,USA,6-3,185,3,Guard,Inactive,1979,1981
694,1970-05-26 0:00,Houston,USA,NULL,NULL,7,Guard,Inactive,1992,2001
202714,1990-04-22 0:00,Butler,USA,6-3,203,9,Guard,Inactive,2011,2018
1635,1970-07-11 0:00,Georgia Tech,USA,6-9,248,1,Forward,Inactive,1993,1993
202731,1986-09-25 0:00,Florida,USA,6-10,227,2,Forward,Inactive,2011,2011
1629133,1995-11-29 0:00,Arkansas,USA,6-2,185,2,Guard,Inactive,2018,2019
1855,1969-04-14 0:00,Temple,USA,6-4,185,6,Guard,Inactive,1991,1998
1629122,1995-06-05 0:00,Xavier,USA,6-4,203,2,Guard,Inactive,2018,2019
77438,1957-04-09 0:00,Kentucky,USA,6-3,175,7,Guard,Inactive,1980,1986
77439,1921-12-10 0:00,West Texas A&M,USA,6-2,185,1,Forward,Inactive,1948,1948
2432,1981-06-08 0:00,Fresno State,USA,6-4,190,2,Guard,Inactive,2002,2002
1666,1969-04-18 0:00,UCLA,USA,6-4,200,2,Guard,Inactive,1993,1997
77441,1926-03-23 0:00,City College of New York,USA,6-5,185,1,Forward,Inactive,1950,1950
1894,1979-11-12 0:00,Duke,USA,6-6,225,15,Forward,Inactive,1999,2012
77442,1959-11-24 0:00,Kansas,USA,6-8,202,1,Forward,Inactive,1982,1982
1630266,1998-06-10 0:00,NULL,Australia,6-10,234,1,Center,Inactive,2020,2020
101133,1986-11-05 0:00,                                   ,France,6-11,262,13,Center,Inactive,2007,2019
77443,1922-06-16 0:00,Georgetown,USA,6-8,220,7,Center,Inactive,1946,1952
77444,1927-11-20 0:00,Brown,USA,6-2,205,2,Forward,Inactive,1952,1953
105,1965-09-09 0:00,Central Michigan,USA,6-6,222,14,Guard-Forward,Inactive,1988,2001
200970,1982-05-07 0:00,Fresno State,USA,6-7,190,2,Forward,Inactive,2006,2006
1630588,2000-11-04 0:00,Capital City Go-Go,South Sudan,NULL,NULL,0,NULL,Inactive,NULL,NULL
1627748,1997-02-25 0:00,Athlete Institute Prep,South Sudan,7-0,221,5,Forward-Center,Inactive,2016,2020
77447,1924-11-15 0:00,City College of New York,USA,5-9,150,1,Guard,Inactive,1948,1948
1630177,2001-06-12 0:00,Asvel,France,6-5,175,3,Guard,Active,2020,2023
117,1961-06-28 0:00,Mississippi State,USA,6-4,205,13,Guard,Inactive,1983,1995
252,1963-07-24 0:00,Louisiana Tech,USA,6-9,259,20,Forward,Inactive,1985,2003
77449,1955-03-23 0:00,Petersburg HS (VA),USA,6-10,215,19,Center,Inactive,1976,1994
1074,1971-12-06 0:00,Pennsylvania,USA,NULL,NULL,6,Guard,Inactive,1996,2002
77450,1956-07-21 0:00,San Diego State,USA,6-10,230,1,Forward,Inactive,1979,1979
1630572,1999-05-23 0:00,Seton Hall,Georgia,6-10,240,2,Forward-Center,Active,2021,2023
77451,1951-02-22 0:00,Princeton,USA,6-2,180,1,Guard,Inactive,1973,1973
77452,1919-10-03 0:00,Oregon State,USA,6-4,205,2,Forward,Inactive,1948,1949
1630211,2000-05-16 0:00,NULL,Senegal,6-3,190,1,Guard,Inactive,2020,2020
77453,1925-08-25 0:00,New York University,USA,5-10,195,1,Guard,Inactive,1946,1946
1629611,1996-10-18 0:00,Florida State,USA,6-5,215,4,Guard-Forward,Active,2019,2023
1630544,2001-02-03 0:00,Florida,USA,6-3,178,2,Guard,Active,2021,2023
330,1966-05-17 0:00,Kansas,USA,6-10,234,16,Forward-Center,Inactive,1988,2002
77454,1944-01-02 0:00,Jackson State,USA,6-7,210,4,Forward,Inactive,1967,1970
316,1970-06-23 0:00,Washington,USA,6-11,245,2,Center,Inactive,1995,1996
1630185,2001-03-14 0:00,Arizona,Italy,6-2,190,2,Guard,Inactive,2020,2020
77456,1960-09-22 0:00,Utah,USA,6-7,190,6,Guard,Inactive,1983,1988
77457,1935-12-07 0:00,Northwestern,USA,6-3,190,2,Guard,Inactive,1959,1962
203906,1992-09-21 0:00,Iowa,USA,6-6,200,3,Forward,Inactive,2014,2015
77460,1966-12-13 0:00,Iowa,USA,6-6,190,2,Guard,Inactive,1989,1993
950,1977-02-20 0:00,Georgia Tech,USA,6-2,205,14,Guard,Inactive,1996,2008
36,1964-06-13 0:00,Statyba,Lithuania,6-5,200,7,Guard,Inactive,1989,1996
77462,1924-09-01 0:00,Harvard,USA,5-11,165,1,Guard,Inactive,1947,1947
1890,1978-05-07 0:00,UNLV,USA,6-7,228,16,Guard-Forward,Inactive,1999,2014
1626246,1988-08-15 0:00,Crvena zvezda,Serbia,7-4,290,8,Center,Active,2015,2023
1628374,1997-05-22 0:00,Arizona,Finland,7-0,240,6,Forward-Center,Active,2017,2023
200806,1985-12-26 0:00,Cibona,Croatia,6-10,225,1,Forward,Inactive,2006,2006
1752,1975-08-23 0:00,California,New Zealand,6-10,250,11,Forward-Center,Inactive,1998,2010
77464,1948-08-26 0:00,Eastern Michigan,USA,6-3,185,3,Guard,Inactive,1970,1972
77465,1954-03-10 0:00,Manhattan,USA,6-3,200,1,Guard,Inactive,1977,1977
77466,1946-04-26 0:00,Southern California,USA,6-7,215,1,Forward,Inactive,1971,1971
681,1972-07-17 0:00,Connecticut,USA,6-7,230,6,Forward,Inactive,1995,2002
923,1973-05-18 0:00,Connecticut,USA,6-9,245,16,Forward,Inactive,1994,2008
203088,1991-08-19 0:00,North Carolina,USA,6-4,200,5,Guard,Inactive,2012,2015
1630230,1998-01-24 0:00,Xavier,USA,6-7,220,3,Forward,Active,2020,2023
101185,1982-02-20 0:00,Oakland,USA,6-7,190,3,Guard-Forward,Inactive,2005,2006
77467,1931-01-06 0:00,Western Kentucky,USA,6-4,215,4,Forward,Inactive,1954,1958
77468,1948-12-22 0:00,Oklahoma,USA,6-7,200,1,Forward,Inactive,1973,1973
77481,1962-08-16 0:00,Georgetown,USA,6-7,205,3,Forward,Inactive,1985,1987
77478,1969-10-07 0:00,Minnesota,USA,7-0,250,2,Center,Inactive,1993,1994
77469,1962-08-18 0:00,Kansas,USA,6-9,212,1,Forward,Inactive,1985,1985
1628997,1995-09-28 0:00,Nevada,USA,6-5,205,4,Forward,Active,2019,2023
1628998,1995-09-28 0:00,Nevada,USA,6-6,205,4,Forward,Active,2019,2023
733,1971-09-23 0:00,Purdue,USA,6-5,213,2,Guard,Inactive,1995,1996
239,1971-03-06 0:00,UCLA,USA,5-11,170,13,Guard,Inactive,1994,2007
77471,1920-05-25 0:00,Georgetown,USA,5-8,160,2,Guard,Inactive,1946,1947
77472,1962-03-25 0:00,Real Madrid,Spain,6-9,220,1,Center,Inactive,1986,1986
1626185,1994-05-24 0:00,Louisiana State,USA,6-10,239,5,Forward,Inactive,2015,2018
77474,1967-01-14 0:00,Murray State,USA,6-5,195,2,Guard,Inactive,1989,1990
1629725,1996-06-19 0:00,Memphis,USA,6-2,185,3,Guard,Inactive,2019,2020
1629103,1995-08-03 0:00,Butler,USA,6-5,230,4,Forward,Inactive,2019,2021
2030,1977-12-30 0:00,Cincinnati,USA,6-9,225,15,Forward,Inactive,2000,2014
2755,1983-02-01 0:00,Western Carolina,USA,6-7,199,13,Guard,Inactive,2004,2015
77475,1950-03-26 0:00,Loyola-Chicago,USA,6-11,208,4,Center,Inactive,1972,1975
77476,1964-07-02 0:00,St. Joseph's (PA),USA,6-6,200,2,Guard,Inactive,1986,1987
77479,1939-04-11 0:00,St. Bonaventure,USA,6-2,185,1,Guard,Inactive,1961,1961
77480,1925-10-22 0:00,Texas-Austin,USA,5-10,170,11,Guard,Inactive,1949,1959
1631213,1999-03-07 0:00,Connecticut,USA,6-6,215,1,Guard,Active,2022,2023
1630231,2001-01-06 0:00,IMG Academy (FL),USA,6-7,215,3,Forward,Active,2020,2023
469,1972-11-29 0:00,Kentucky,USA,6-8,247,12,Forward,Inactive,1993,2003
77482,1928-02-05 0:00,Canisius,USA,5-10,174,2,Guard,Inactive,1952,1953
193,1966-12-14 0:00,Tennessee State,USA,6-8,255,14,Forward,Inactive,1989,2002
2046,1977-10-11 0:00,Oklahoma State,USA,6-5,222,10,Guard,Inactive,2000,2009
1628412,1994-04-03 0:00,Kansas,USA,5-11,190,5,Guard,Inactive,2017,2020
763,1967-07-31 0:00,Maryland,USA,6-9,250,14,Forward-Center,Inactive,1990,2004
77483,1948-10-03 0:00,Temple,USA,6-9,220,3,Forward,Inactive,1970,1972
1628999,1996-08-14 0:00,Georgia,USA,6-8,240,2,Forward,Inactive,2018,2018
1629726,1996-10-24 0:00,Lipscomb,USA,6-6,215,4,Guard,Active,2019,2023
1628493,1992-10-08 0:00,Louisville,Australia,6-10,230,1,Forward-Center,Inactive,2017,2017
1629751,1995-07-11 0:00,Purdue,USA,6-4,200,3,Guard,Inactive,2020,2021
1631097,2002-06-19 0:00,Arizona,Canada,6-5,210,1,Guard-Forward,Active,2022,2023
77484,1959-08-24 0:00,Wisconsin,USA,6-1,170,9,Guard,Inactive,1980,1989
202083,1986-10-14 0:00,Marquette,USA,6-5,220,14,Guard,Active,2009,2023
77485,1923-02-23 0:00,Utah State,USA,6-4,190,5,Forward,Inactive,1946,1950
77486,1969-02-19 0:00,Texas-El Paso,USA,6-8,250,2,Forward,Inactive,1992,1993
101131,1983-02-18 0:00,Cincinnati,USA,6-7,260,10,Forward,Inactive,2005,2014
77487,1955-11-21 0:00,North Carolina-Charlotte,USA,6-8,205,11,Forward,Inactive,1977,1987
137,1965-09-12 0:00,Florida,USA,6-4,190,13,Guard,Inactive,1988,2000
77489,1946-01-03 0:00,Dayton,USA,6-4,200,7,Forward,Inactive,1968,1974
77490,1954-03-19 0:00,Indiana,USA,6-6,215,7,Forward,Inactive,1976,1982
101118,1984-04-04 0:00,North Carolina,USA,6-9,266,5,Center-Forward,Inactive,2005,2009
77492,1953-03-17 0:00,Furman,USA,6-8,225,2,Forward,Inactive,1975,1976
77495,1957-10-17 0:00,Iowa,USA,6-7,205,1,Forward,Inactive,1980,1980
77494,1948-05-11 0:00,Tuskegee,USA,6-2,185,1,Guard,Inactive,1975,1975
201953,1987-06-11 0:00,Virginia Commonwealth,USA,6-3,175,5,Guard,Inactive,2009,2013
201564,1987-11-05 0:00,Southern California,USA,6-5,210,9,Guard,Inactive,2008,2015
1630219,1997-09-05 0:00,Louisiana State,USA,6-4,205,3,Guard,Inactive,2020,2022
77496,1968-06-19 0:00,Texas-Austin,USA,6-2,190,3,Guard,Inactive,1990,1992
77497,1923-09-23 0:00,Michigan State,USA,6-3,210,1,Forward,Inactive,1949,1949
201601,1986-09-09 0:00,UCLA,Cameroon,6-8,230,13,Forward,Inactive,2008,2019
2788,1980-12-30 0:00,Spirou Charleroi,Belgium,7-0,255,8,Center,Inactive,2004,2010
77498,1951-09-25 0:00,North Carolina,USA,6-9,210,14,Center,Inactive,1972,1985
203949,1993-01-04 0:00,North Carolina,USA,6-9,230,4,Forward,Inactive,2014,2017
77499,1905-04-14 0:00,Maryland-Eastern Shore,USA,6-3,190,1,Forward,Inactive,1954,1954
1630540,2000-09-08 0:00,West Virginia,USA,6-2,195,2,Guard,Active,2021,2023
203492,1991-06-12 0:00,Detroit,USA,6-3,190,4,Guard,Inactive,2013,2015
737,1964-04-22 0:00,Morehead State,USA,6-6,244,5,Forward,Inactive,1989,1997
77500,1935-07-05 0:00,St. Bonaventure,USA,6-2,178,3,Guard,Inactive,1957,1959
77502,1967-08-19 0:00,Purdue,USA,6-8,240,1,Forward,Inactive,1989,1989
101119,1984-09-25 0:00,North Carolina,USA,6-4,215,5,Guard,Inactive,2005,2008
77503,1922-03-02 0:00,Seton Hall,USA,5-11,180,2,Guard,Inactive,1946,1949
77504,1953-08-25 0:00,UCLA,USA,6-3,190,3,Guard,Inactive,1976,1980
77505,1946-07-26 0:00,Drake,USA,6-3,175,3,Guard,Inactive,1969,1971
77507,1905-04-02 0:00,Wayne State,USA,NULL,NULL,1,NULL,Inactive,1946,1946
1820,1975-08-24 0:00,Southern Mississippi,USA,6-7,200,1,Guard-Forward,Inactive,1998,1998
962,1974-02-01 0:00,Kentucky,USA,6-10,245,10,Forward,Inactive,1996,2005
1043,1973-10-28 0:00,Marquette,USA,6-11,235,5,Center,Inactive,1996,2003
1627775,1995-10-25 0:00,UNLV,USA,6-7,181,6,Guard,Inactive,2016,2020
77509,1963-02-07 0:00,Villanova,USA,6-6,185,1,Guard,Inactive,1985,1985
77510,1947-08-30 0:00,Tennessee State,USA,6-1,180,3,Guard,Inactive,1976,1978
